,key,project,author,field,created,text,textLength
162,XD-3392,xd,CalamarBicefalo,description,2015-08-13 07:40:31.927,"At the moment, a custom module can not be upgraded at all, it's not only a desired story, as stated in . It's indeed a major issue, since the only way to upgrade a module is by destroying the previous version first. However a module can not be destroyed if it's being used in existing streams, which means there is no way (at least using shell utilities) to upgrade once spring-xd is in production. Because destroying streams is simply not an option. What is even more annoying, if some default configuration is included in conf folder. The module can't be upgraded unless that configuration is previously removed, which makes everything even more inconvenient, because in order to upgrade custom modules, SpringXD requires you to: Remove all streams using that module Remove existing configuration Destroy the existing module Upload the new version Re-create the previously removed configuration Re-create all destroyed streams Re-deploy all previously deployed streams.",971
163,XD-3388,xd,sabby,summary,2015-10-02 16:16:14.257,Port Trigger as source,22
164,XD-3386,xd,a_ayyaps,description,2015-08-11 07:47:19.952,"I am parsing Json(source) into CSV in Transform function All of my Json records may not have all the fields. Some records have only some other records have all 3 fields. if the specific field is not exists in specific record, that record got saying field is not exist) Could you please let me know how to check the field exists or not. Here my expression part of the stream transform My Spring XD version is",407
165,XD-3383,xd,sabby,description,2015-08-18 09:55:45.179,"As an user, I'd like to have the option to deploy modules in YARN, so I can leverage this implementation to spin-up OOTB modules as Apps in YARN.",145
166,XD-3379,xd,sabby,summary,2015-09-21 15:47:47.037,Document migration strategy from to,35
167,XD-3376,xd,sabby,summary,2015-08-19 08:11:42.116,Port gemfire-server sink as module,34
168,XD-3375,xd,sabby,summary,2015-09-21 02:00:48.485,Port Rabbit as source,21
169,XD-3375,xd,sabby,description,2015-09-21 02:01:03.456,"As a developer, I'd like to move module from XD to repo, so I can use it as to build streaming pipeline.",104
170,XD-3374,xd,sabby,Acceptance Criteria,2015-08-12 10:11:23.123,maven repo includes module with respective details,50
171,XD-3372,xd,CalamarBicefalo,description,2015-08-07 07:10:01.280,"At the moment, the correlation expression in the aggregator module only takes into consideration the incoming message rather than the whole existing collected messages so far + the incoming message. It would be great to gain access to the whole collection apart from the incoming message so messages could be correlated in a way such as: Collect 1 (and only one) message of each type, if we have fruits, for example we may want to get one pear, and one banana aggregated per basket, and we want to release a basket once it's ready. If we receive 100 bananas, we want to prepare 100 baskets and wait for pears to arrive so our fruity baskets can be released. There is no way to do such a thing if the correlation key only takes into consideration the incoming message.",767
172,XD-3370,xd,sabby,summary,2015-10-06 16:31:18.794,Port FTP as sink module,23
173,XD-3370,xd,sabby,Acceptance Criteria,2015-10-06 16:31:29.411,maven repo includes module with respective details,50
174,XD-3370,xd,sabby,description,2015-10-06 16:31:38.922,"As a Spring XD developer, I'd like to port module from XD to repo, so I can use it as modules to build streaming pipeline.",122
175,XD-3369,xd,sabby,summary,2015-10-01 14:24:55.380,Port File as sink,17
176,XD-3368,xd,sabby,summary,2015-10-02 16:15:49.473,Port Router as sink,19
177,XD-3363,xd,sabby,description,2015-08-06 15:09:56.372,"As a Spring XD developer, I'd like to port module from XD to repo, so I can use it as module to build streaming pipeline.",121
178,XD-3362,xd,sabby,description,2015-08-06 15:09:24.943,"As a Spring XD developer, I'd like to port module from XD to repo, so I can use it as module in streaming pipeline.",115
179,XD-3361,xd,grenfro,summary,2015-08-06 13:08:26.936,Create a standard way to configure Spring Cloud Data and Stream projects,72
180,XD-3360,xd,grenfro,summary,2015-08-10 12:56:45.340,Add Spring Cloud Config to SPI Module Parent,44
181,XD-3355,xd,sabby,description,2015-09-21 16:54:27.200,"As a developer, I'd like to derive a strategy for module metadata via , so I can implement command in shell to list all the module properties.",142
182,XD-3355,xd,sabby,summary,2015-09-21 16:54:27.200,Add support for 'module info' to list module properties,55
183,XD-3353,xd,iperumal,description,2015-08-05 12:15:51.184,As a user I would like to have shell interface to the rest API. The scope for this JIRA could be limited to stream commands.,124
184,XD-3350,xd,grenfro,summary,2015-08-05 13:21:08.826,Add support to expose counter metrics for dashboarding,54
185,XD-3347,xd,hillert,summary,2015-08-05 09:20:27.173,Run all shell integration tests also with enabled security,58
186,XD-3346,xd,sabby,description,2015-08-05 07:55:06.935,"As a XD user, I'm trying to access URI (- GET jobs but it fails with 403 forbidden error for the role with view access. More details . Another URL with the same error:",167
187,XD-3345,xd,sroy,description,2015-08-05 03:46:32.852,"Running Spring-XD in singlenode using Pivotal HD as the Hadoop Distribution. xd-singlenode phd21 I was testing jdbchdfs job definitions. I am seeing this error that the job exists when in reality, there is no job with that jobName. create Command failed Batch Job with the name already exists list Job Name Job Definition Status",328
188,XD-3344,xd,sabby,description,2015-08-05 20:06:58.731,"As a developer, I'd like to implement undeploy operation for (single JVM), so I can use this target to undeploy a running stream. More details in . Its a prerequisite to determine consistent undeploy strategy for both and .",223
189,XD-3338,xd,sabby,Acceptance Criteria,2015-10-05 16:17:20.335,* Multiple libraries can be successfully loaded through BOM coordinates,71
190,XD-3338,xd,sabby,summary,2015-10-05 16:17:20.335,Resolve the glitch loading multiple libraries using BOM template,64
191,XD-3338,xd,mbogoevici,summary,2015-10-05 21:23:31.674,Do not include optional dependencies automatically via 'includes',65
192,XD-3338,xd,mbogoevici,description,2015-10-05 21:24:32.703,"As a developer, I'd like the 'includes' feature of the module launcher not to include optional dependencies, so that I can have better control over what gets added to the class path.",182
193,XD-3337,xd,sabby,summary,2015-08-05 07:41:16.937,Spike: Investigate the inclusion of message bus binding libaries,64
194,XD-3332,xd,pharris,summary,2015-08-04 09:26:12.356,Obtain username and password credentials for CloudFoundry,57
195,XD-3332,xd,pharris,description,2015-08-04 09:28:22.131,As part of moving to a bespoke RestOperations application we will need credentials to access CloudFoundry. These will need to be supplied from the new XD Admin app at runtime.,175
196,XD-3330,xd,sabby,summary,2015-08-04 10:34:20.830,Implement undeploy operation for CC SPI,39
197,XD-3327,xd,eric.bottard,summary,2015-09-21 15:22:51.400,Add Unit Tests for CF SPI infrastructure,40
198,XD-3327,xd,sabby,summary,2015-09-21 16:59:02.735,Add test coverage for CC SPI,28
199,XD-3324,xd,sabby,description,2015-08-04 07:17:47.640,"As a CF user, I'd like to use Spring XD on CloudFoundry, so I can leverage the benefits of CloudFoundry while running streaming and batch pipes using Spring XD.",160
200,XD-3323,xd,morfeo8marc,description,2015-08-05 01:58:30.780,"A test for a java spark module managed by maven, with parent launch a . I've forked the example repo the samples project and created the file for the project and the corresponding test. Partial stack trace: When the test is launched the exception is launched. Is there a problem with the module ? Are some dependencies left?",324
201,XD-3321,xd,sabby,description,2015-08-03 14:58:21.757,"As a Spring XD user, I have a development installed on windows. Post upgrade, the custom modules no longer show up by just placing them in the directory. Instead I have to use the 'module upload' command to install the modules. More details in .",245
202,XD-3321,xd,dturanski,summary,2015-08-07 09:16:48.181,Make requirement for MD5 hash files configurable for the custom module registry,79
203,XD-3321,xd,dturanski,description,2015-08-07 09:18:38.050,"Post upgrade, the custom modules no longer show up by just copying the jars to the directory. Instead I have to use the 'module upload' command to install the modules. This is because an MD5 file is required. More details in .",226
204,XD-3320,xd,sabby,summary,2015-08-03 10:47:32.717,Migrate from XD,15
205,XD-3319,xd,sabby,description,2015-08-05 10:37:06.229,"As a developer, I'd like to investigate the right approach to port as the provider to support module from XD, so I can decide better handling of HDFS dependencies, which needs loaded and available in root CP at the runtime.",223
206,XD-3319,xd,sabby,summary,2015-08-19 08:44:34.521,Add PHD HDFS as module,22
207,XD-3318,xd,mbogoevici,summary,2015-08-03 09:42:15.878,Bootify ModuleLauncher,22
208,XD-3318,xd,mbogoevici,description,2015-08-03 09:47:31.825,"As a developer, I'd like to bootify , so I can use Spring Boot's support for property, setting, as well as adding options and new functionality in the future, such as CP augmentation.",183
209,XD-3317,xd,sabby,summary,2015-08-18 15:50:42.242,Add support to resolve and add JARs to Boot loader,50
210,XD-3317,xd,sabby,description,2015-08-18 15:51:35.989,"As a developer, I'd like to resolve and then add module dependent JAR's to Boot loader, so I have an approach to handle external libraries (ex: database drivers) required by OOTB modules.",187
